portò,sovra,0.142857,la,0.142857,voce,0.142857,cinta,0.142857,un,0.142857,e,0.142857,giù,0.142857
accolta,.,1
gravi,a,0.0625,come,0.0625,e,0.0625,tanto,0.0625,avvegna,0.0625,non,0.0625,pria,0.0625,là,0.0625,di,0.0625,labor,0.0625,cittadin,0.0625,pesi,0.0625,perch'io,0.0625,ché,0.0625,ho,0.0625,offese,0.0625
accolte,foran,1
dov'omo,affibbia,1
timeo,de,1
accolti,.,1
sofferir,tormenti,1
accolto,.,0.5,laudando,0.5
salda,.,0.333333,voglia,0.333333,e,0.333333
salde,per,1
scendete,la,1
saldi,.,1
creator,né,1
ch'andasse,.,1
saldo,.,1
reserva,guardaci,1
sovran,li,1
trassel,sù,0.5,per,0.5
trasser,lo,0.5,sé,0.5
aversi,.,1
segreta,porta,1
folgorando,a,1
silenzio,puose,0.166667,al,0.166667,a,0.166667,posto,0.166667,parea,0.166667,ne',0.166667
segrete,cose,1
inebriate,che,0.5,da,0.5
m'aita,che,1
battezzar,più,1
lei,deriva,0.009434,tornare,0.009434,s'altro,0.009434,si,0.037736,ciò,0.009434,sì,0.0283,a,0.009434,amara,0.009434,famoso,0.009434,e,0.0283,oltre,0.009434,mosse,0.009434,l'udir,0.009434,non,0.009434,di,0.0283,o,0.009434,verso,0.009434,le,0.0283,questa,0.009434,avrei,0.009434,tanta,0.009434,venuti,0.009434,lo,0.018868,ti,0.009434,sequestra,0.009434,vegno,0.009434,picciol,0.009434,come,0.009434,ciascun,0.009434,tanto,0.018868,ed,0.018868,seguio,0.009434,faceano,0.009434,ma,0.0283,assai,0.009434,arrivo,0.009434,venia,0.009434,vita,0.009434,ben,0.009434,uscia,0.009434,dritto,0.009434,mi,0.0283,delinque,0.009434,s'ella,0.009434,far,0.009434,perché,0.009434,rispondere,0.009434,venimmo,0.009434,col,0.009434,lasciò,0.009434,nel,0.009434,discende,0.009434,tutto,0.009434,saprai,0.009434,con,0.009434,unita,0.009434,sarà,0.009434,per,0.037736,guardava,0.009434,ricetta,0.009434,.,0.009434,pregando,0.009434,che,0.037736,bevve,0.009434,facesse,0.009434,sanza,0.009434,s'invera,0.009434,lasciar,0.009434,consuona,0.009434,parlare,0.009434,piacque,0.009434,l'occhio,0.009434,dato,0.009434,udi',0.009434,tremò,0.009434,vere,0.009434,fece,0.009434,qual,0.009434,se,0.018868,sotto,0.009434,ne',0.009434
giovenale,che,1
'nfiammati,infiammar,1
circunfulse,luce,1
converse,la,0.333333,ma,0.333333,e,0.333333
babillòn,ove,1
gaude,.,1
l'altissimo,lume,0.333333,canto,0.333333,poeta,0.333333
scendeva,l'etternale,1
conversi,potean,1
com'una,dimensione,1
averti,fatta,1
digrada,di,0.333333,quivi,0.333333,e,0.333333
vivamente,quivi,1
converso,e,1
mantoana,di,0.5,del,0.5
allegrezza,.,0.25,!,0.25,nova,0.25,piover,0.25
temett'io,più,1
preciso,di,0.333333,ma,0.333333,latin,0.333333
dugento,con,1
recetto,così,1
d'acqua,bramo,0.2,e,0.4,fredda,0.2,sembiante,0.2
s'inganna,di,0.5,e,0.5
andianci,soli,1
mantoani,per,1
rimarrai,che,1
timida,si,1
facesse,ancor,0.2,'l,0.2,alcuna,0.2,per,0.2,fronda,0.2
mantoano,io,1
'mprenta,.,0.5,de,0.5
ostello,.,0.4,sarà,0.2,maria,0.2,nave,0.2
converta,.,0.5,come,0.5
'mprenti,sù,0.5,ché,0.5
converte,che,0.333333,in,0.333333,poetando,0.333333
timido,a,0.25,e,0.25,voler,0.25,amico,0.25
ch'entrano,ed,1
purette,usciro,1
vagabunde,più,1
spennar,per,1
com'uom,s'accorge,0.142857,che,0.285714,cui,0.142857,lasso,0.285714,ch'ascolta,0.142857
facesti,come,0.5,per,0.5
piantato,coi,1
gravò,la,0.5,viltà,0.5
m'indulse,del,1
piacerli,trassi,1
ripresta,un,1
schianta,.,0.5,con,0.25,abbatte,0.25
reggimenti,cade,0.5,.,0.5
rinfreschi,nel,1
gittator,trarria,1
schiante,?,1
rispuosemi,non,0.5,così,0.5
converrà,che,0.5,vincer,0.5
salia,la,1
piacermi,a,0.5,significava,0.5
feminine,avieno,1
grazioso,loco,0.2,fia,0.2,e,0.4,mi,0.2
vonno,si,1
lia,e,1
salir,non,0.142857,sù,0.071429,pria,0.071429,potiesi,0.071429,ti,0.071429,di,0.142857,più,0.071429,qual,0.071429,chi,0.071429,per,0.071429,se,0.071429,persona,0.071429
lin,di,1
viemmi,retro,1
discindi,col,1
s'infronda,tutto,1
troveria,carta,1
isnelle,.,0.5,chirón,0.5
gorgiera,.,1
l'altr'anima,che,1
assegnò,sette,1
spuola,.,0.5,e,0.5
isnello,per,1
rogna,.,1
traviò,sì,1
allungata,unì,1
innocenzio,aperse,1
soave,vento,0.111111,ma,0.111111,che,0.111111,generò,0.111111,e,0.222222,tanto,0.111111,per,0.111111,medicina,0.111111
vederai,color,0.166667,mirabil,0.166667,come,0.166667,del,0.166667,l'una,0.166667,cose,0.166667
allungati,c'eravam,1
soavi,.,0.333333,che,0.333333,e,0.333333
cangi,se,1
oblivion,chiaro,1
possano,uscire,1
approvo,ciò,1
prestamente,di,1
lorenzo,in,1
lucore,e,1
iernotte,fu,1
postille,debili,1
convertì,quel,1
diurno,intepidar,1
crudeltà,che,1
cresciemi,paura,1
davano,intelletto,1
quell'uno,e,1
t'avesse,conceduto,1
riavesse,le,1
pervenne,.,1
divora,con,0.5,lucifero,0.5
sfoglia,non,1
l'appago,!,1
s'approccia,la,0.5,.,0.5
guinizzelli,e,1
sallo,!,0.5,in,0.5
mill'anni,?,1
quell'uom,che,1
sovvenir,del,1
queta'mi,allor,1
grazia,rinverda,0.016949,divina,0.016949,m'è,0.016949,vòte,0.016949,a,0.016949,onore,0.016949,da,0.016949,e,0.033898,è,0.016949,conven,0.016949,non,0.033898,di,0.050847,novella,0.016949,era,0.016949,partorisce,0.016949,sopra,0.016949,vuol,0.016949,sovra,0.016949,ma,0.016949,rinchiuso,0.016949,del,0.016949,ben,0.016949,mi,0.033898,in,0.033898,però,0.016949,acquista,0.016949,quest'esser,0.016949,dio,0.016949,ond'io,0.016949,largita,0.016949,onde,0.016949,fa,0.016949,per,0.033898,l'altissimo,0.016949,volse,0.016949,ch'io,0.016949,serba,0.016949,.,0.016949,che,0.084746,né,0.016949,quanto,0.016949,prima,0.016949,resolva,0.016949,venne,0.016949,illuminante,0.016949,piacque,0.016949,dota,0.016949,viva,0.016949
strada,facean,0.05,sì,0.05,con,0.05,pruovi,0.05,danne,0.05,tanto,0.05,per,0.05,tra,0.05,ci,0.05,lor,0.05,ond'eran,0.05,.,0.1,sola,0.05,che,0.1,novecento,0.05,parlando,0.05,lorda,0.05,però,0.05
grazie,al,0.2,divine,0.2,grandi,0.2,volse,0.2,riporterò,0.2
strade,.,0.2,che,0.2,tra,0.2,per,0.2,tanta,0.2
s'affigge,ma,0.5,chi,0.5
spiriti,vedrai,0.058824,lenti,0.058824,veloci,0.058824,mali,0.058824,eletti,0.058824,per,0.058824,magni,0.058824,venner,0.058824,ascolti,0.058824,dolenti,0.058824,son,0.117647,parlando,0.058824,ben,0.058824,spessi,0.058824,visivi,0.058824,umani,0.058824
spirito,maladetto,0.041667,si,0.041667,a,0.041667,lasso,0.041667,novo,0.041667,e,0.041667,santo,0.291667,mio,0.041667,profetico,0.041667,incarcerato,0.041667,santo',0.041667,al,0.041667,eletto,0.041667,che,0.125,bizzarro,0.041667,ch'attende,0.041667
discendesse,al,0.5,e,0.5
salma,.,1
l'alchìmia,che,0.5,e,0.5
s'avventa,fanno,1
spiritu,!,1
c'ha,mala,0.038462,tante,0.038462,fatto,0.076923,podere,0.038462,sì,0.038462,men,0.038462,pasciuti,0.038462,mestieri,0.038462,minor,0.038462,maggior,0.076923,proprio,0.038462,nome,0.1923,già,0.038462,ricevuto,0.038462,le,0.038462,'l,0.038462,veduto,0.038462,faccia,0.038462,disviate,0.038462,l'anima,0.038462
udiremo,e,1
salmi,.,0.5,per,0.5
repluo,.,1
rispuosero,a,1
salmo,delectasti,0.5,è,0.5
n'è,imposto,0.111111,la,0.111111,concesso,0.111111,d'indi,0.111111,questo,0.111111,ben,0.111111,gita,0.111111,dato,0.111111,data,0.111111
sofferse,fino,0.076923,di,0.076923,.,0.076923,me,0.076923,da,0.076923,il,0.076923,e,0.230769,onde,0.076923,in,0.076923,per,0.076923,poi,0.076923
movono,a,1
c'ho,le,1
soffersi,molto,0.2,cagion,0.2,tutta,0.2,del,0.2,e,0.2
ferace,!,1
divota,.,0.25,fosse,0.25,li,0.25,per,0.25
triforme,effetto,0.5,amor,0.5
niccolò,che,0.5,a,0.5
divote,ombre,1
t'inlei,rimira,1
d'isopo,lo,1
stormire,.,1
schianze,macolati,1
divoto,la,0.25,mi,0.25,triunfo,0.25,quanto,0.25
scusate,ché,1
sofferta,e,1
pilucca,.,1
sofferti,.,1
l'altr'era,come,0.5,quel,0.5
sofferto,fu,0.166667,perdoniamo,0.166667,ma,0.166667,nel,0.166667,per,0.166667,disse,0.166667
s'interna,legato,0.333333,.,0.333333,che,0.333333
riprender,l'ardimento,1
orizzonte,fatto,1
soverchiar,la,0.5,questa,0.5
solvesti,?,1
vedine,due,1
temporal,foco,1
torneranno,coi,1
lioncel,dal,1
perda,per,1
lor,vero,0.005,furo,0.005,dover,0.005,mena,0.005,vanità,0.005,bisogna,0.005,possa,0.005,parvenza,0.005,falli,0.005,nascimenti,0.005,canti,0.005,vedervi,0.005,canto,0.005,giunto,0.005,mestier,0.005,ville,0.005,persone,0.005,sermoni,0.005,fatto,0.005,piova,0.005,nidi,0.005,colore,0.005,pianti,0.005,suona,0.005,gradi,0.005,grida,0.005,maladizion,0.005,tenea,0.005,coperchi,0.005,dove,0.005,ch'avea,0.005,concordia,0.005,lai,0.005,bestia,0.005,ch'eran,0.005,s'intrea,0.005,grato,0.005,duca,0.005,pensieri,0.005,vantaggio,0.005,fue,0.005,duci,0.005,giovinezza,0.005,corso,0.005,misture,0.005,piedi,0.005,modo,0.01,cagion,0.005,vivagni,0.005,mostra,0.005,vasello,0.005,lieti,0.005,bere,0.005,passaggio,0.005,medesme,0.005,volle,0.005,duolo,0.005,vigilia,0.005,fini,0.005,viaggio,0.005,morte,0.005,tra,0.005,nòi,0.005,cose,0.005,ci,0.005,trarresi,0.005,saputa,0.005,torcer,0.005,pro,0.005,divenir,0.005,tolto,0.005,giochi,0.005,piacer,0.005,trista,0.005,disio,0.01,membri,0.005,m'è,0.005,si,0.02,ciò,0.005,vendette,0.005,pastura,0.005,magrezza,0.005,disdegnosa,0.005,trafisse,0.005,pasture,0.005,troppo,0.005,sen,0.005,canali,0.005,s'ascolti,0.005,natura,0.005,non,0.025,arte,0.015,volere,0.005,la,0.01,di,0.025,bilance,0.005,quattro,0.01,le,0.01,cieca,0.005,legno,0.005,condizioni,0.005,tracotanza,0.005,letame,0.005,tardo,0.005,superbia,0.005,presa,0.005,sembianti,0.01,sogli,0.005,vegno,0.005,vassalli,0.005,parti,0.005,seguaci,0.005,figure,0.005,parlar,0.005,merto,0.005,solere,0.005,passeggiare,0.005,fiamma,0.005,diversa,0.005,ma,0.015,s'avventa,0.005,dritti,0.005,frate,0.005,mi,0.005,veder,0.005,levar,0.005,battuti,0.005,fortuna,0.005,via,0.005,con,0.005,parole,0.005,risposto,0.01,compatire,0.005,vie,0.005,caro,0.005,testimonianza,0.005,per,0.01,perfidie,0.005,porse,0.005,parente,0.005,che,0.025,danno,0.005,più,0.01,basti,0.005,nomi,0.005,semenza,0.005,parenti,0.005,chi,0.005,verace,0.005,dolcissimo,0.005,semenze,0.005,m'accorsi,0.005,tormento,0.005,matera,0.005,costume,0.01,vanno,0.005,senno,0.005,costumi,0.005,maggior,0.005,vista,0.005,disiro,0.005,memoria,0.005,ch'era,0.005,viste,0.005,fiammelle,0.005,salute,0.005,magagne,0.005,castelli,0.005,così,0.005,chiaro,0.005,forme,0.005
dione,.,0.5,onoravano,0.5
perde,lo,0.1,si,0.1,.,0.1,lena,0.1,che,0.1,ombra,0.1,foglia,0.1,il,0.1,quanto,0.1,ed,0.1
piacerti,non,1
naso,perché,0.125,.,0.125,facea,0.125,a,0.125,d'ogne,0.125,infin,0.125,e,0.125,lecchi,0.125
bevesti,di,1
contenute,.,1
scusava,me,1
dificio,allotta,0.5,santo,0.5
perdo,troppo,1
ciascun'ombra,fece,0.5,e,0.5
mirare,la,0.25,stava,0.25,una,0.25,eran,0.25
nata,perché,0.2,a,0.2,fui,0.2,e,0.2,li,0.2
nate,erano,0.5,in,0.5
nati,la,0.125,voi,0.125,.,0.125,a,0.125,e,0.125,per,0.125,i,0.125,ai,0.125
ch'avea,lo,0.052632,infiata,0.052632,perduti,0.052632,certo,0.052632,con,0.052632,detto,0.052632,vaghezza,0.052632,unita,0.052632,da,0.052632,tre,0.052632,incontro,0.052632,di,0.052632,nome,0.052632,già,0.052632,d'error,0.052632,lacciuoli,0.052632,in,0.052632,l'una,0.052632,mal,0.052632
prodeunt,inferni,1
nato,iperione,0.125,d'un,0.125,.,0.125,a,0.25,chi,0.125,e,0.125,è,0.125
sovvenne,.,0.5,ad,0.5
sovvenni,.,0.5,e,0.5
com'occhio,per,0.5,segue,0.5
ch'avem,sofferto,1
dionisio,fero,0.5,con,0.5
spuose,il,1
s'avventò,un,1
ch'aver,si,1
canna,ch'era,1
corrono,a,1
canne,.,1
alichino,e,1
restarmi,ecco,1
n'accorgo,se,1
d'intagli,sì,1
ch'alquanto,in,1
d'appressarsi,.,1
sartor,fa,1
mirate,la,1
sïestri,e,1
nave,pinta,0.0909,si,0.0909,sanza,0.0909,che,0.0909,veggio,0.0909,a,0.0909,piccioletta,0.0909,ch'a,0.0909,un,0.0909,in,0.0909,allor,0.0909
girerommi,donna,1
dittator,sen,1
redimita,fu,1
salse,?,1
salsi,colei,0.5,colui,0.5
sucide,onde,1
l'acerbo,?,0.5,e,0.5
cervice,mia,1
s'incinse,!,1
lu',istava,1
sembran,tutte,1
navarra,nato,0.5,se,0.5
lavoro,.,0.4,quasi,0.2,e,0.2,fammi,0.2
perdé,la,0.333333,ierusalemme,0.333333,l'anima,0.333333
salta,lo,0.5,la,0.5
cent'anni,andare,0.25,sanz'arrostarsi,0.25,e,0.5
cardini,distorti,1
l'asta,il,1
salti,fu,0.5,non,0.5
pareami,prima,0.5,allor,0.5
mirava,lo,0.111111,che,0.111111,ancora,0.111111,e,0.111111,fissa,0.111111,noi,0.111111,pur,0.111111,sua,0.111111,suso,0.111111
muovasi,la,1
terrai,lo,1
branca,doria,1
innamorata,che,0.5,continuò,0.5
terram,',1
strale,che,0.333333,e,0.333333,de,0.333333
s'etterna,e,1
strali,ond'io,0.5,d'ammirazione,0.5
indugiar,d'ire,1
impediti,e,1
giudica,e,1
andovvi,poi,1
aleppe,!,1
candor,di,0.333333,quella,0.333333,de,0.333333
innamorato,sì,1
giudice,sassi,0.333333,nin,0.333333,raccolta,0.333333
impedito,sovra,0.25,d'altrui,0.25,sì,0.25,dal,0.25
abbarbicata,mai,1
uscimmo,a,1
circumcinto,e,1
vederla,sepolta,1
l'anguille,di,1
branda,non,1
lucendo,cominciaron,1
lui,sia,0.004115,sì,0.008230,men,0.004115,domandal,0.004115,fosse,0.004115,a,0.016461,or,0.004115,soggiace,0.004115,fu',0.004115,e,0.049383,canta,0.004115,poi,0.004115,concorde,0.004115,o,0.004115,verso,0.004115,fida,0.004115,contenute,0.004115,dimostrami,0.004115,campare,0.004115,l'affetto,0.004115,ricolto,0.004115,comprende,0.004115,lasc'io,0.004115,discesi,0.004115,ciascun,0.008230,l'assenso,0.004115,proceder,0.004115,dicendo,0.008230,esperienza,0.004115,solvetemi,0.004115,io,0.004115,penètri,0.004115,portava,0.004115,tener,0.004115,nel,0.004115,saprai,0.004115,esser,0.004115,largita,0.004115,aggroppata,0.004115,corso,0.004115,diparte,0.004115,cotanta,0.004115,t'aspetta,0.004115,fé,0.004115,chiamo,0.004115,chiedesti,0.004115,ché,0.004115,né,0.008230,maia,0.004115,t'acconcerà,0.004115,superbi,0.004115,veggendola,0.004115,verrà,0.004115,venni,0.004115,fossero,0.004115,ch'ancor,0.004115,tra,0.004115,piacque,0.008230,parevan,0.004115,cagiona,0.004115,caron,0.004115,l'esser,0.004115,se,0.024691,vedere,0.004115,tornare,0.004115,si,0.024691,drizzai,0.004115,carpir,0.004115,tutt'i,0.004115,condanna,0.004115,dicesti,0.004115,da,0.008230,dando,0.004115,sen,0.004115,de,0.004115,non,0.020576,trova,0.004115,la,0.008230,di,0.012346,voi,0.004115,disdegnoso,0.004115,le,0.004115,avria,0.004115,ancor,0.008230,li,0.008230,com'el,0.004115,l'una,0.004115,poeta,0.004115,vedrai,0.004115,lo,0.008230,disteso,0.004115,conforta,0.004115,ti,0.004115,d'etterna,0.004115,mirabil,0.004115,seguaci,0.004115,s'appiglia,0.004115,meco,0.004115,vedea,0.004115,sopra,0.004115,volgemmo,0.004115,riguardava,0.004115,tanto,0.004115,ed,0.004115,tu,0.004115,parea,0.004115,s'i',0.004115,volve,0.004115,arrivi,0.004115,acquistar,0.004115,ebbe,0.004115,quivi,0.004115,ma,0.012346,fia,0.004115,parlando,0.008230,intendo,0.004115,tutta,0.004115,del,0.004115,mi,0.012346,veder,0.012346,dormendo,0.004115,gridò,0.008230,mala,0.004115,perché,0.012346,s'esser,0.004115,lasciò,0.004115,poscia,0.004115,rimagna,0.004115,con,0.016461,perduto,0.004115,uscio,0.004115,anima,0.004115,per,0.024691,quant'io,0.004115,m'hanno,0.004115,quando,0.004115,siede,0.004115,.,0.016461,cerchia,0.004115,che,0.037037,son,0.004115,più,0.012346,ne,0.012346,chi,0.012346,pur,0.004115,tuo,0.004115,quanto,0.004115,l'angoscia,0.004115,prima,0.008230,fu,0.008230,coperto,0.004115,comincia,0.004115,forese,0.004115,parlare,0.004115,s'oppone,0.004115,torte,0.004115,i',0.004115,così,0.004115,qual,0.012346,fece,0.004115,ancora,0.004115,distratte,0.004115,suggella,0.004115,alcuna,0.004115
vederli,dentro,1
'vunque,si,1
strame,di,1
strami,silogizzò,1
vederlo,attuffare,0.5,chinare,0.5
scriba,.,1
salva,l'acqua,1
avesser,uopo,0.333333,li,0.333333,'donna,0.333333
salve,regina,1
salvi,infino,1
salvo,che,0.857143,ch'a,0.142857
vedermi,dir,0.5,esser,0.5
impediva,la,1
strani,.,1
diventa',ismorto,1
miraglio,e,1
pòne,far,1
l'apparo,.,1
strano,sappi,1
xxviii,vago,0.333333,poscia,0.333333,chi,0.333333
rispondendo,femmi,1
canta,la,0.111111,.,0.333333,l'alta,0.111111,onde,0.111111,l'inno,0.111111,per,0.222222
grandine,grossa,1
restarsi,per,1
s'amore,è,1
canti,ridere,0.1,.,0.2,quai,0.1,s'entra,0.1,da,0.1,e,0.1,rodolfo,0.1,in,0.1,era,0.1
perla,in,1
guardando,perché,0.071429,nel,0.071429,sospira,0.071429,a,0.071429,una,0.071429,e,0.071429,l'ombre,0.071429,la,0.071429,verso,0.071429,'l,0.071429,il,0.142857,in,0.071429,pur,0.071429
canto,iii,0.022727,sì,0.007576,a,0.007576,xxviii,0.022727,e,0.0303,mio,0.007576,canta,0.007576,xxxiv,0.007576,i,0.022727,de,0.007576,suso,0.007576,di,0.022727,sola,0.007576,xxvi,0.022727,xiii,0.022727,v,0.022727,x,0.022727,xi,0.022727,tanto,0.007576,xxiii,0.022727,xv,0.022727,xx,0.022727,ii,0.022727,colse,0.007576,in,0.022727,xxi,0.022727,acquista,0.007576,risonò,0.007576,fin,0.007576,iv,0.022727,con,0.007576,ix,0.022727,xxxiii,0.022727,quella,0.007576,xxv,0.022727,vii,0.022727,xxx,0.022727,xii,0.022727,.,0.037879,che,0.022727,viii,0.022727,xxxi,0.022727,xiv,0.022727,xix,0.022727,vi,0.022727,xvii,0.022727,xxii,0.022727,xviii,0.022727,xxiv,0.022727,xxix,0.022727,xvi,0.022727,xxvii,0.022727,xxxii,0.022727
trascenda,questi,1
quant'è,mestiere,0.125,che,0.25,dal,0.125,grande,0.125,possibil,0.125,severa,0.125,nascosa,0.125
trascende,fece,0.5,ogne,0.5
segretamente,.,1
saltò,rubicon,0.5,e,0.5
osserve,.,1
terren,col,1
n'esce,e,1
aita,prima,1
velando,li,0.5,i,0.5
propinquissimi,ad,1
disfatta,.,1
s'insapora,nel,1
disfatti,per,1
carbone,in,1
castel,che,1
carboni,spenti,1
disfatto,.,0.333333,fatto,0.333333,e,0.333333
ghiaccia,ir,0.25,?,0.25,mettendo,0.25,e,0.25
offensione,si,0.5,.,0.5
cotidiana,manna,1
sisto,e,1
t'arresti,?,0.5,ché,0.5
tenesse,fermo,1
sorridea,perch'io,1
volser,viso,0.25,miei,0.25,virgilio,0.25,contra,0.25
m'ascolte,.,0.5,io,0.5
ruvidamente,un'altra,1
compiute,convenne,0.333333,al,0.333333,.,0.333333
braco,m'impigliar,1
l'orator,ne,1
dispiaccia,se,1
m'era,colui,0.04,rimasa,0.04,inginocchiato,0.04,nel,0.04,a,0.08,durata,0.04,fu',0.04,quella,0.04,intorno,0.04,suso,0.04,accorto,0.04,non,0.04,dinanzi,0.04,mosso,0.04,ancor,0.04,avviso,0.04,lì,0.04,paruto,0.04,solo,0.04,ad,0.04,già,0.04,del,0.04,cagione,0.04,in,0.04
compiuto,la,0.5,!,0.5
cantò,non,1
lagnerà,che,1
tenesti,ne,1
violenta,e,0.5,morte,0.5
quest'acqua,al,0.5,convien,0.5
urlar,li,1
quest'acque,.,1
ch'avrebbe,ogne,1
violenti,il,1
caritate,arde,0.2,son,0.2,a,0.2,e,0.2,increbbe,0.2
caramente,e,0.5,mi,0.5
malacoda,qui,0.5,!,0.5
vedersi,che,0.5,addorno,0.5
recalcitrate,a,1
iulia,marzia,1
negozio,chi,1
beatrice,si,0.015625,sì,0.031250,a,0.031250,e,0.156250,non,0.015625,m'era,0.015625,la,0.015625,dì,0.015625,nulla,0.015625,questo,0.015625,intende,0.015625,dolce,0.015625,tu,0.015625,ed,0.031250,discendesse,0.015625,quivi,0.015625,dal,0.015625,tutta,0.031250,me,0.015625,il,0.015625,mi,0.015625,in,0.031250,ch'eran,0.015625,disse,0.031250,col,0.015625,forse,0.015625,stava,0.015625,con,0.015625,volgi,0.015625,ragionando,0.015625,trasmutò,0.015625,sospirosa,0.015625,quella,0.015625,per,0.031250,.,0.015625,che,0.031250,riguardando,0.015625,ch'è,0.015625,fu,0.015625,?,0.015625,loda,0.015625,volta,0.015625,ch'era,0.015625,qual,0.015625,scese,0.015625,cominciò,0.015625,eclissò,0.015625
iulio,ancor,1
coltel,di,1
crisostomo,e,1
vederti,e,0.5,ha,0.5
silvio,il,1
disdetto,d'averlo,1
com'aquila,vola,1
intera,.,0.2,questa,0.2,vita,0.2,ciascuna,0.2,disia,0.2
chinando,la,1
accorger,per,1
intere,ch'a,1
regal,prudenza,1
intero,avendo,0.111111,ma,0.111111,.,0.111111,a,0.111111,come,0.111111,suono,0.111111,e,0.111111,va,0.111111,se,0.111111
gonfia,il,1
ormanni,e,1
ordinate,sì,0.5,a,0.5
riconforta,da,1
persa,e,1
perse,.,0.333333,volsesi,0.333333,a',0.333333
simeonta,onde,1
brage,si,1
morisse,.,0.5,de,0.5
persi,tornan,1
intesa,così,0.333333,ed,0.333333,rispuose,0.333333
possa,salir,0.043478,perché,0.043478,nessun,0.043478,con,0.043478,esser,0.043478,lasciare,0.043478,spiriti,0.043478,e,0.043478,trascorrer,0.043478,de,0.043478,di,0.043478,ma,0.043478,purgar,0.043478,tutta,0.043478,tralignando,0.043478,del,0.043478,tornar,0.043478,in,0.130435,intender,0.043478,far,0.043478,ne',0.043478
intese,ir,0.333333,.,0.333333,cose,0.333333
perso,d'una,0.5,noi,0.5
l'archian,rubesto,1
posse,ond'è,0.333333,!,0.333333,ben,0.333333
brago,di,1
intesi,superbia,0.142857,là,0.142857,o,0.142857,ch'a,0.142857,quell'anime,0.142857,e,0.285714
delubro,.,1
batte,la,0.142857,col,0.142857,chi,0.142857,il,0.142857,l'onda,0.142857,l'anca,0.142857,incude,0.142857
inteso,vidi,0.142857,torse,0.142857,al,0.142857,.,0.285714,dal,0.142857,cioè,0.142857
fallar,non,1
vende,la,1
batti,a,0.5,l'ali,0.5
posso,dir,0.066667,a,0.133333,esser,0.066667,come,0.066667,e,0.066667,mostrarti,0.066667,ven,0.066667,negar,0.066667,prender,0.066667,dal,0.066667,più,0.066667,ritrar,0.066667,tacere,0.066667,schermar,0.066667
vedervi,assai,0.5,s'avessi,0.5
pungeami,la,1
cristiana,tutta,0.5,il,0.5
essaltate,con,1
cristiani,a,0.333333,del,0.333333,in,0.333333
posta,porser,0.071429,!,0.071429,restato,0.071429,e,0.071429,ch'ode,0.071429,lor,0.071429,credo,0.071429,sola,0.071429,qui,0.071429,che,0.071429,in,0.142857,levatemi,0.071429,prima,0.071429
penestrino,in,1
corrisponde,al,1
poste,rivolando,0.25,e,0.25,in,0.25,de,0.25
demonio,lor,0.166667,che,0.333333,!,0.166667,cerbero,0.166667,de,0.166667
cristiano,ma,0.2,e,0.4,né,0.2,fatti,0.2
perugia,fu,0.5,sente,0.5
posti,a,0.5,ciascun,0.5
essaltato,a,1
stringonsi,al,1
posto,mano,0.071429,di,0.071429,avea,0.142857,con,0.071429,son,0.071429,a,0.142857,ch'i',0.071429,t'avem,0.071429,licito,0.071429,in,0.142857,quando,0.071429
ma',ch'al,0.5,conforti,0.5
n'avesse,disfatta,1
d'abèl,suo,1
reverendi,esso,1
appressarne,le,1
d'infiniti,guai,1
vaneggiai,che,1
revoche,in,1
pressa,sapeva,0.5,e,0.5
vedra'mi,al,1
punzelli,.,1
coverchia,?,0.333333,e,0.333333,ierusalèm,0.333333
vibra,là,1
sottilmente,più,0.5,per,0.5
presunsi,ficcar,1
presso,a,0.304348,quasi,0.021739,e,0.021739,per,0.021739,è,0.021739,nol,0.021739,ha,0.021739,i,0.021739,non,0.021739,di,0.108696,che,0.043478,più,0.043478,li,0.021739,legno,0.021739,avea,0.021739,un'altra,0.021739,sonò,0.021739,acciò,0.021739,vidi,0.021739,al,0.065217,del,0.021739,il,0.043478,mi,0.021739,mal,0.021739
farfarello,che,0.5,e,0.5
salmista,e,1
violenza,altrui,0.2,il,0.2,in,0.2,è,0.2,pate,0.2
dedalo,mi,1
presta,molto,0.142857,ciascun'ombra,0.142857,sol,0.142857,ché,0.142857,ad,0.142857,lunghesso,0.142857,prima,0.142857
spanda,incominciaro,0.25,.,0.25,e,0.25,quanto,0.25
